Dec. 2, 2021   20:40:44
Amperometric i-t Curve
File: d:\Data Source:  Experiment
Instrument Model:  CHI660E
Header: 
Note: 

Init E (V) = 0.45
Sample Interval (s) = 0.1
Run Time (sec) = 3e+3
Quiet Time (sec) = 0
Sensitivity (A/V) = 1e-4

tp = 169.20s
ip = 9.721e-9A
Ap = 6.985e-8C

tp = 191.40s
ip = 1.208e-8A
Ap = 5.135e-8C

Time/sec, Current/A
2.696e+2, 2.110e-5
2.697e+2, 2.109e-5
2.698e+2, 2.109e-5
2.699e+2, 2.109e-5
2.700e+2, 2.107e-5
2.701e+2, 2.107e-5
2.702e+2, 2.107e-5
2.703e+2, 2.107e-5
2.704e+2, 2.106e-5
2.705e+2, 2.106e-5
2.706e+2, 2.105e-5
2.707e+2, 2.105e-5
2.708e+2, 2.104e-5
2.709e+2, 2.104e-5
2.710e+2, 2.104e-5
2.711e+2, 2.103e-5
2.712e+2, 2.103e-5
2.713e+2, 2.102e-5
2.714e+2, 2.102e-5
2.715e+2, 2.101e-5
2.716e+2, 2.101e-5
2.717e+2, 2.100e-5
2.718e+2, 2.100e-5
2.719e+2, 2.100e-5
2.720e+2, 2.099e-5
2.721e+2, 2.099e-5
2.722e+2, 2.098e-5
2.723e+2, 2.098e-5
2.724e+2, 2.098e-5
2.725e+2, 2.097e-5
2.726e+2, 2.097e-5
2.727e+2, 2.096e-5
2.728e+2, 2.096e-5
2.729e+2, 2.096e-5
2.730e+2, 2.095e-5
2.731e+2, 2.095e-5
2.732e+2, 2.094e-5
2.733e+2, 2.094e-5
2.734e+2, 2.093e-5
2.735e+2, 2.093e-5
2.736e+2, 2.093e-5
2.737e+2, 2.093e-5
2.738e+2, 2.092e-5
2.739e+2, 2.092e-5
2.740e+2, 2.091e-5
2.741e+2, 2.091e-5
2.742e+2, 2.090e-5
2.743e+2, 2.091e-5
2.744e+2, 2.091e-5
2.745e+2, 2.089e-5
2.746e+2, 2.089e-5
2.747e+2, 2.089e-5
2.748e+2, 2.088e-5
2.749e+2, 2.088e-5
2.750e+2, 2.088e-5
2.751e+2, 2.087e-5
2.752e+2, 2.087e-5
2.753e+2, 2.086e-5
2.754e+2, 2.086e-5
2.755e+2, 2.085e-5
2.756e+2, 2.085e-5
2.757e+2, 2.085e-5
2.758e+2, 2.085e-5
2.759e+2, 2.084e-5
2.760e+2, 2.084e-5
2.761e+2, 2.084e-5
2.762e+2, 2.083e-5
2.763e+2, 2.083e-5
2.764e+2, 2.082e-5
2.765e+2, 2.082e-5
2.766e+2, 2.082e-5
2.767e+2, 2.081e-5
2.768e+2, 2.081e-5
2.769e+2, 2.080e-5
2.770e+2, 2.081e-5
2.771e+2, 2.080e-5
2.772e+2, 2.080e-5
2.773e+2, 2.079e-5
2.774e+2, 2.078e-5
2.775e+2, 2.079e-5
2.776e+2, 2.079e-5
2.777e+2, 2.078e-5
2.778e+2, 2.078e-5
2.779e+2, 2.077e-5
2.780e+2, 2.077e-5
2.781e+2, 2.076e-5
2.782e+2, 2.077e-5
2.783e+2, 2.076e-5
2.784e+2, 2.075e-5
2.785e+2, 2.075e-5
2.786e+2, 2.075e-5
2.787e+2, 2.074e-5
2.788e+2, 2.074e-5
2.789e+2, 2.074e-5
2.790e+2, 2.073e-5
2.791e+2, 2.073e-5
2.792e+2, 2.073e-5
2.793e+2, 2.072e-5
2.794e+2, 2.072e-5
2.795e+2, 2.072e-5
2.796e+2, 2.072e-5
2.797e+2, 2.071e-5
2.798e+2, 2.071e-5
2.799e+2, 2.070e-5
2.800e+2, 2.070e-5
2.801e+2, 2.070e-5
2.802e+2, 2.069e-5
2.803e+2, 2.069e-5
2.804e+2, 2.068e-5
2.805e+2, 2.068e-5
2.806e+2, 2.069e-5
2.807e+2, 2.068e-5
2.808e+2, 2.067e-5
2.809e+2, 2.067e-5
2.810e+2, 2.067e-5
2.811e+2, 2.067e-5
2.812e+2, 2.066e-5
2.813e+2, 2.066e-5
2.814e+2, 2.066e-5
2.815e+2, 2.065e-5
2.816e+2, 2.065e-5
2.817e+2, 2.065e-5
2.818e+2, 2.064e-5
2.819e+2, 2.064e-5
2.820e+2, 2.063e-5
2.821e+2, 2.064e-5
2.822e+2, 2.064e-5
2.823e+2, 2.062e-5
2.824e+2, 2.062e-5
2.825e+2, 2.062e-5
2.826e+2, 2.062e-5
2.827e+2, 2.061e-5
2.828e+2, 2.061e-5
2.829e+2, 2.061e-5
2.830e+2, 2.061e-5
2.831e+2, 2.060e-5
2.832e+2, 2.061e-5
2.833e+2, 2.059e-5
2.834e+2, 2.059e-5
2.835e+2, 2.059e-5
2.836e+2, 2.059e-5
2.837e+2, 2.058e-5
2.838e+2, 2.058e-5
2.839e+2, 2.058e-5
2.840e+2, 2.058e-5
2.841e+2, 2.058e-5
2.842e+2, 2.057e-5
2.843e+2, 2.057e-5
2.844e+2, 2.057e-5
2.845e+2, 2.056e-5
2.846e+2, 2.056e-5
2.847e+2, 2.056e-5
2.848e+2, 2.056e-5
2.849e+2, 2.055e-5
2.850e+2, 2.055e-5
2.851e+2, 2.055e-5
2.852e+2, 2.055e-5
2.853e+2, 2.054e-5
2.854e+2, 2.054e-5
2.855e+2, 2.053e-5
2.856e+2, 2.053e-5
2.857e+2, 2.054e-5
2.858e+2, 2.053e-5
2.859e+2, 2.053e-5
2.860e+2, 2.052e-5
2.861e+2, 2.051e-5
2.862e+2, 2.051e-5
2.863e+2, 2.052e-5
2.864e+2, 2.051e-5
2.865e+2, 2.051e-5
2.866e+2, 2.050e-5
2.867e+2, 2.051e-5
2.868e+2, 2.050e-5
2.869e+2, 2.050e-5
2.870e+2, 2.049e-5
2.871e+2, 2.049e-5
2.872e+2, 2.049e-5
2.873e+2, 2.048e-5
2.874e+2, 2.048e-5
2.875e+2, 2.048e-5
2.876e+2, 2.047e-5
2.877e+2, 2.047e-5
2.878e+2, 2.047e-5
2.879e+2, 2.047e-5
2.880e+2, 2.047e-5
2.881e+2, 2.046e-5
2.882e+2, 2.045e-5
2.883e+2, 2.046e-5
2.884e+2, 2.045e-5
2.885e+2, 2.045e-5
2.886e+2, 2.044e-5
2.887e+2, 2.045e-5
2.888e+2, 2.045e-5
2.889e+2, 2.044e-5
2.890e+2, 2.043e-5
2.891e+2, 2.044e-5
2.892e+2, 2.043e-5
2.893e+2, 2.043e-5
2.894e+2, 2.043e-5
2.895e+2, 2.042e-5
2.896e+2, 2.043e-5
2.897e+2, 2.042e-5
2.898e+2, 2.041e-5
2.899e+2, 2.041e-5
2.900e+2, 2.041e-5
2.901e+2, 2.041e-5
2.902e+2, 2.040e-5
2.903e+2, 2.040e-5
2.904e+2, 2.040e-5
2.905e+2, 2.039e-5
2.906e+2, 2.040e-5
2.907e+2, 2.039e-5
2.908e+2, 2.039e-5
2.909e+2, 2.039e-5
2.910e+2, 2.039e-5
2.911e+2, 2.039e-5
2.912e+2, 2.039e-5
2.913e+2, 2.038e-5
2.914e+2, 2.037e-5
2.915e+2, 2.037e-5
2.916e+2, 2.037e-5
2.917e+2, 2.037e-5
2.918e+2, 2.037e-5
2.919e+2, 2.036e-5
2.920e+2, 2.036e-5
2.921e+2, 2.036e-5
2.922e+2, 2.036e-5
2.923e+2, 2.035e-5
2.924e+2, 2.035e-5
2.925e+2, 2.035e-5
2.926e+2, 2.035e-5
2.927e+2, 2.034e-5
2.928e+2, 2.034e-5
2.929e+2, 2.034e-5
2.930e+2, 2.034e-5
2.931e+2, 2.034e-5
2.932e+2, 2.033e-5
2.933e+2, 2.033e-5
2.934e+2, 2.033e-5
2.935e+2, 2.032e-5
2.936e+2, 2.032e-5
2.937e+2, 2.031e-5
2.938e+2, 2.031e-5
2.939e+2, 2.031e-5
2.940e+2, 2.031e-5
2.941e+2, 2.031e-5
2.942e+2, 2.030e-5
2.943e+2, 2.031e-5
2.944e+2, 2.030e-5
2.945e+2, 2.029e-5
2.946e+2, 2.030e-5
2.947e+2, 2.030e-5
2.948e+2, 2.029e-5
2.949e+2, 2.029e-5
2.950e+2, 2.029e-5
2.951e+2, 2.028e-5
2.952e+2, 2.029e-5
2.953e+2, 2.029e-5
2.954e+2, 2.028e-5
2.955e+2, 2.027e-5
2.956e+2, 2.028e-5
2.957e+2, 2.027e-5
2.958e+2, 2.027e-5
2.959e+2, 2.027e-5
2.960e+2, 2.026e-5
2.961e+2, 2.026e-5
2.962e+2, 2.027e-5
2.963e+2, 2.025e-5
2.964e+2, 2.025e-5
2.965e+2, 2.025e-5
2.966e+2, 2.025e-5
2.967e+2, 2.025e-5
2.968e+2, 2.024e-5
2.969e+2, 2.024e-5
2.970e+2, 2.024e-5
2.971e+2, 2.024e-5
2.972e+2, 2.024e-5
2.973e+2, 2.023e-5
2.974e+2, 2.023e-5
2.975e+2, 2.023e-5
2.976e+2, 2.023e-5
2.977e+2, 2.022e-5
2.978e+2, 2.022e-5
2.979e+2, 2.022e-5
2.980e+2, 2.022e-5
2.981e+2, 2.022e-5
2.982e+2, 2.021e-5
2.983e+2, 2.021e-5
2.984e+2, 2.021e-5
2.985e+2, 2.020e-5
2.986e+2, 2.021e-5
2.987e+2, 2.020e-5
2.988e+2, 2.020e-5
2.989e+2, 2.019e-5
2.990e+2, 2.020e-5
2.991e+2, 2.019e-5
2.992e+2, 2.020e-5
2.993e+2, 2.019e-5
2.994e+2, 2.019e-5
2.995e+2, 2.018e-5
2.996e+2, 2.018e-5
2.997e+2, 2.018e-5
2.998e+2, 2.018e-5
2.999e+2, 2.017e-5
3.000e+2, 2.017e-5
3.001e+2, 2.018e-5
3.002e+2, 3.436e-5
3.003e+2, 3.434e-5
3.004e+2, 3.431e-5
3.005e+2, 3.428e-5
3.006e+2, 3.425e-5
3.007e+2, 3.423e-5
3.008e+2, 3.420e-5
3.009e+2, 3.417e-5
3.010e+2, 3.414e-5
3.011e+2, 3.412e-5
3.012e+2, 3.409e-5
3.013e+2, 3.407e-5
3.014e+2, 3.405e-5
3.015e+2, 3.402e-5
3.016e+2, 3.400e-5
3.017e+2, 3.398e-5
3.018e+2, 3.396e-5
3.019e+2, 3.394e-5
3.020e+2, 3.392e-5
3.021e+2, 3.389e-5
3.022e+2, 3.387e-5
3.023e+2, 3.385e-5
3.024e+2, 3.383e-5
3.025e+2, 3.381e-5
3.026e+2, 3.379e-5
3.027e+2, 3.377e-5
3.028e+2, 3.376e-5
3.029e+2, 3.373e-5
3.030e+2, 3.371e-5
3.031e+2, 3.369e-5
3.032e+2, 3.369e-5
3.033e+2, 3.366e-5
3.034e+2, 3.364e-5
3.035e+2, 3.362e-5
3.036e+2, 3.361e-5
3.037e+2, 3.359e-5
3.038e+2, 3.358e-5
3.039e+2, 3.356e-5
3.040e+2, 3.355e-5
3.041e+2, 3.353e-5
3.042e+2, 3.352e-5
3.043e+2, 3.349e-5
3.044e+2, 3.347e-5
3.045e+2, 3.346e-5
3.046e+2, 3.345e-5
3.047e+2, 3.344e-5
3.048e+2, 3.342e-5
3.049e+2, 3.340e-5
3.050e+2, 3.339e-5
3.051e+2, 3.337e-5
3.052e+2, 3.337e-5
3.053e+2, 3.335e-5
3.054e+2, 3.333e-5
3.055e+2, 3.332e-5
3.056e+2, 3.330e-5
3.057e+2, 3.329e-5
3.058e+2, 3.328e-5
3.059e+2, 3.326e-5
3.060e+2, 3.325e-5
3.061e+2, 3.322e-5
3.062e+2, 3.322e-5
3.063e+2, 3.321e-5
3.064e+2, 3.319e-5
3.065e+2, 3.318e-5
3.066e+2, 3.317e-5
3.067e+2, 3.315e-5
3.068e+2, 3.314e-5
3.069e+2, 3.312e-5
3.070e+2, 3.311e-5
3.071e+2, 3.310e-5
3.072e+2, 3.309e-5
3.073e+2, 3.307e-5
3.074e+2, 3.306e-5
3.075e+2, 3.305e-5
3.076e+2, 3.303e-5
3.077e+2, 3.303e-5
3.078e+2, 3.301e-5
3.079e+2, 3.300e-5
3.080e+2, 3.299e-5
3.081e+2, 3.298e-5
3.082e+2, 3.297e-5
3.083e+2, 3.295e-5
3.084e+2, 3.295e-5
3.085e+2, 3.293e-5
3.086e+2, 3.292e-5
3.087e+2, 3.290e-5
3.088e+2, 3.290e-5
3.089e+2, 3.289e-5
3.090e+2, 3.288e-5
3.091e+2, 3.286e-5
3.092e+2, 3.285e-5
3.093e+2, 3.285e-5
3.094e+2, 3.283e-5
3.095e+2, 3.282e-5
3.096e+2, 3.281e-5
3.097e+2, 3.280e-5
3.098e+2, 3.279e-5
3.099e+2, 3.278e-5
3.100e+2, 3.276e-5
3.101e+2, 3.276e-5
3.102e+2, 3.276e-5
3.103e+2, 3.274e-5
3.104e+2, 3.273e-5
3.105e+2, 3.272e-5
3.106e+2, 3.271e-5
3.107e+2, 3.270e-5
3.108e+2, 3.269e-5
3.109e+2, 3.269e-5
3.110e+2, 3.266e-5
3.111e+2, 3.267e-5
3.112e+2, 3.266e-5
3.113e+2, 3.264e-5
3.114e+2, 3.264e-5
3.115e+2, 3.262e-5
3.116e+2, 3.261e-5
3.117e+2, 3.260e-5
3.118e+2, 3.259e-5
3.119e+2, 3.258e-5
3.120e+2, 3.258e-5
3.121e+2, 3.257e-5
3.122e+2, 3.256e-5
3.123e+2, 3.254e-5
3.124e+2, 3.254e-5
3.125e+2, 3.253e-5
3.126e+2, 3.252e-5
3.127e+2, 3.251e-5
3.128e+2, 3.251e-5
3.129e+2, 3.250e-5
3.130e+2, 3.248e-5
3.131e+2, 3.248e-5
3.132e+2, 3.247e-5
3.133e+2, 3.246e-5
3.134e+2, 3.245e-5
3.135e+2, 3.244e-5
3.136e+2, 3.243e-5
3.137e+2, 3.243e-5
3.138e+2, 3.242e-5
3.139e+2, 3.241e-5
3.140e+2, 3.240e-5
3.141e+2, 3.238e-5
3.142e+2, 3.238e-5
3.143e+2, 3.238e-5
3.144e+2, 3.236e-5
3.145e+2, 3.235e-5
3.146e+2, 3.235e-5
3.147e+2, 3.234e-5
3.148e+2, 3.233e-5
3.149e+2, 3.232e-5
3.150e+2, 3.231e-5
3.151e+2, 3.231e-5
3.152e+2, 3.230e-5
3.153e+2, 3.229e-5
3.154e+2, 3.228e-5
3.155e+2, 3.228e-5
3.156e+2, 3.227e-5
3.157e+2, 3.227e-5
3.158e+2, 3.226e-5
3.159e+2, 3.225e-5
3.160e+2, 3.224e-5
3.161e+2, 3.223e-5
3.162e+2, 3.222e-5
3.163e+2, 3.222e-5
3.164e+2, 3.221e-5
3.165e+2, 3.220e-5
3.166e+2, 3.220e-5
3.167e+2, 3.219e-5
3.168e+2, 3.219e-5
3.169e+2, 3.218e-5
3.170e+2, 3.217e-5
3.171e+2, 3.216e-5
3.172e+2, 3.215e-5
3.173e+2, 3.215e-5
3.174e+2, 3.213e-5
3.175e+2, 3.213e-5
3.176e+2, 3.213e-5
3.177e+2, 3.212e-5
3.178e+2, 3.211e-5
3.179e+2, 3.210e-5
3.180e+2, 3.210e-5
3.181e+2, 3.209e-5
3.182e+2, 3.208e-5
3.183e+2, 3.208e-5
3.184e+2, 3.206e-5
3.185e+2, 3.206e-5
3.186e+2, 3.205e-5
3.187e+2, 3.205e-5
3.188e+2, 3.204e-5
3.189e+2, 3.203e-5
3.190e+2, 3.202e-5
3.191e+2, 3.202e-5
3.192e+2, 3.201e-5
3.193e+2, 3.201e-5
3.194e+2, 3.200e-5
3.195e+2, 3.200e-5
3.196e+2, 3.199e-5
3.197e+2, 3.198e-5
3.198e+2, 3.197e-5
3.199e+2, 3.197e-5
3.200e+2, 3.196e-5
3.201e+2, 3.196e-5
3.202e+2, 3.195e-5
3.203e+2, 3.194e-5
3.204e+2, 3.194e-5
3.205e+2, 3.193e-5
3.206e+2, 3.192e-5
3.207e+2, 3.192e-5
3.208e+2, 3.191e-5
3.209e+2, 3.190e-5
3.210e+2, 3.190e-5
3.211e+2, 3.189e-5
3.212e+2, 3.188e-5
3.213e+2, 3.188e-5
3.214e+2, 3.186e-5
3.215e+2, 3.188e-5
3.216e+2, 3.186e-5
3.217e+2, 3.186e-5
3.218e+2, 3.185e-5
3.219e+2, 3.184e-5
3.220e+2, 3.184e-5
3.221e+2, 3.183e-5
3.222e+2, 3.182e-5
3.223e+2, 3.182e-5
3.224e+2, 3.180e-5
3.225e+2, 3.180e-5
3.226e+2, 3.180e-5
3.227e+2, 3.180e-5
3.228e+2, 3.179e-5
3.229e+2, 3.178e-5
3.230e+2, 3.177e-5
3.231e+2, 3.177e-5
3.232e+2, 3.176e-5
3.233e+2, 3.177e-5
3.234e+2, 3.175e-5
3.235e+2, 3.174e-5
3.236e+2, 3.174e-5
3.237e+2, 3.173e-5
3.238e+2, 3.172e-5
3.239e+2, 3.173e-5
3.240e+2, 3.172e-5
3.241e+2, 3.171e-5
3.242e+2, 3.171e-5
3.243e+2, 3.170e-5
3.244e+2, 3.169e-5
3.245e+2, 3.169e-5
3.246e+2, 3.168e-5
3.247e+2, 3.168e-5
3.248e+2, 3.167e-5
3.249e+2, 3.167e-5
3.250e+2, 3.166e-5
3.251e+2, 3.165e-5
3.252e+2, 3.165e-5
3.253e+2, 3.165e-5
3.254e+2, 3.164e-5
3.255e+2, 3.163e-5
3.256e+2, 3.162e-5
3.257e+2, 3.162e-5
3.258e+2, 3.161e-5
3.259e+2, 3.160e-5
3.260e+2, 3.161e-5
3.261e+2, 3.160e-5
3.262e+2, 3.159e-5
3.263e+2, 3.158e-5
3.264e+2, 3.157e-5
3.265e+2, 3.157e-5
3.266e+2, 3.157e-5
3.267e+2, 3.157e-5
3.268e+2, 3.155e-5
3.269e+2, 3.156e-5
3.270e+2, 3.155e-5
3.271e+2, 3.154e-5
3.272e+2, 3.154e-5
3.273e+2, 3.153e-5
3.274e+2, 3.153e-5
3.275e+2, 3.152e-5
3.276e+2, 3.152e-5
3.277e+2, 3.151e-5
3.278e+2, 3.151e-5
3.279e+2, 3.150e-5
3.280e+2, 3.150e-5
3.281e+2, 3.149e-5
3.282e+2, 3.149e-5
3.283e+2, 3.148e-5
3.284e+2, 3.147e-5
3.285e+2, 3.147e-5
3.286e+2, 3.147e-5
3.287e+2, 3.146e-5
3.288e+2, 3.146e-5
3.289e+2, 3.145e-5
3.290e+2, 3.144e-5
3.291e+2, 3.143e-5
3.292e+2, 3.144e-5
3.293e+2, 3.143e-5
3.294e+2, 3.143e-5
3.295e+2, 3.142e-5
3.296e+2, 3.142e-5
3.297e+2, 3.141e-5
3.298e+2, 3.141e-5
3.299e+2, 3.140e-5
3.300e+2, 3.139e-5
3.301e+2, 3.138e-5
3.302e+2, 3.139e-5
3.303e+2, 3.138e-5
3.304e+2, 3.138e-5
3.305e+2, 3.137e-5
3.306e+2, 3.136e-5
3.307e+2, 3.136e-5
3.308e+2, 3.135e-5
3.309e+2, 3.136e-5
3.310e+2, 3.134e-5
3.311e+2, 3.134e-5
3.312e+2, 3.133e-5
3.313e+2, 3.133e-5
3.314e+2, 3.133e-5
3.315e+2, 3.132e-5
3.316e+2, 3.132e-5
3.317e+2, 3.131e-5
3.318e+2, 3.130e-5
3.319e+2, 3.131e-5
3.320e+2, 3.130e-5
3.321e+2, 3.129e-5
3.322e+2, 3.129e-5
3.323e+2, 3.129e-5
3.324e+2, 3.128e-5
3.325e+2, 3.128e-5
3.326e+2, 3.127e-5
3.327e+2, 3.126e-5
3.328e+2, 3.126e-5
3.329e+2, 3.126e-5
3.330e+2, 3.125e-5
3.331e+2, 3.125e-5
3.332e+2, 3.124e-5
3.333e+2, 3.124e-5
3.334e+2, 3.123e-5
3.335e+2, 3.123e-5
3.336e+2, 3.123e-5
3.337e+2, 3.122e-5
3.338e+2, 3.121e-5
3.339e+2, 3.121e-5
3.340e+2, 3.121e-5
3.341e+2, 3.120e-5
3.342e+2, 3.120e-5
3.343e+2, 3.119e-5
3.344e+2, 3.119e-5
3.345e+2, 3.118e-5
3.346e+2, 3.117e-5
3.347e+2, 3.117e-5
3.348e+2, 3.117e-5
3.349e+2, 3.116e-5
3.350e+2, 3.116e-5
3.351e+2, 3.115e-5
3.352e+2, 3.115e-5
3.353e+2, 3.115e-5
3.354e+2, 3.114e-5
3.355e+2, 3.114e-5
3.356e+2, 3.114e-5
3.357e+2, 3.113e-5
3.358e+2, 3.112e-5
3.359e+2, 3.112e-5
3.360e+2, 3.112e-5
3.361e+2, 3.111e-5
3.362e+2, 3.111e-5
3.363e+2, 3.110e-5
3.364e+2, 3.109e-5
3.365e+2, 3.109e-5
3.366e+2, 3.109e-5
3.367e+2, 3.108e-5
3.368e+2, 3.108e-5
3.369e+2, 3.108e-5
3.370e+2, 3.107e-5
3.371e+2, 3.106e-5
3.372e+2, 3.106e-5
3.373e+2, 3.106e-5
3.374e+2, 3.106e-5
3.375e+2, 3.105e-5
3.376e+2, 3.105e-5
3.377e+2, 3.104e-5
3.378e+2, 3.104e-5
3.379e+2, 3.103e-5
3.380e+2, 3.102e-5
3.381e+2, 3.103e-5
3.382e+2, 3.103e-5
3.383e+2, 3.101e-5
3.384e+2, 3.101e-5
3.385e+2, 3.101e-5
3.386e+2, 3.100e-5
3.387e+2, 3.101e-5
3.388e+2, 3.099e-5
3.389e+2, 3.099e-5
3.390e+2, 3.099e-5
3.391e+2, 3.098e-5
3.392e+2, 3.098e-5
3.393e+2, 3.097e-5
3.394e+2, 3.097e-5
3.395e+2, 3.097e-5
3.396e+2, 3.096e-5
3.397e+2, 3.096e-5
3.398e+2, 3.096e-5
3.399e+2, 3.095e-5
3.400e+2, 3.094e-5
3.401e+2, 3.094e-5
3.402e+2, 3.094e-5
3.403e+2, 3.094e-5
3.404e+2, 3.093e-5
3.405e+2, 3.092e-5
3.406e+2, 3.092e-5
3.407e+2, 3.092e-5
3.408e+2, 3.092e-5
3.409e+2, 3.091e-5
3.410e+2, 3.090e-5
3.411e+2, 3.090e-5
3.412e+2, 3.090e-5
3.413e+2, 3.089e-5
3.414e+2, 3.089e-5
3.415e+2, 3.089e-5
3.416e+2, 3.088e-5
3.417e+2, 3.087e-5
3.418e+2, 3.087e-5
3.419e+2, 3.087e-5
3.420e+2, 3.087e-5
3.421e+2, 3.085e-5
3.422e+2, 3.085e-5
3.423e+2, 3.085e-5
3.424e+2, 3.085e-5
3.425e+2, 3.084e-5
3.426e+2, 3.084e-5
3.427e+2, 3.083e-5
3.428e+2, 3.083e-5
3.429e+2, 3.082e-5
3.430e+2, 3.082e-5
3.431e+2, 3.082e-5
3.432e+2, 3.081e-5
3.433e+2, 3.081e-5
3.434e+2, 3.081e-5
3.435e+2, 3.080e-5
3.436e+2, 3.080e-5
3.437e+2, 3.079e-5
3.438e+2, 3.079e-5
3.439e+2, 3.078e-5
3.440e+2, 3.078e-5
3.441e+2, 3.078e-5
3.442e+2, 3.077e-5
3.443e+2, 3.077e-5
3.444e+2, 3.076e-5
3.445e+2, 3.076e-5
3.446e+2, 3.076e-5
3.447e+2, 3.076e-5
3.448e+2, 3.075e-5
3.449e+2, 3.074e-5
3.450e+2, 3.074e-5
3.451e+2, 3.074e-5
3.452e+2, 3.074e-5
3.453e+2, 3.073e-5
3.454e+2, 3.073e-5
3.455e+2, 3.073e-5
3.456e+2, 3.072e-5
3.457e+2, 3.071e-5
3.458e+2, 3.071e-5
3.459e+2, 3.071e-5
3.460e+2, 3.070e-5
3.461e+2, 3.070e-5
3.462e+2, 3.070e-5
3.463e+2, 3.069e-5
3.464e+2, 3.069e-5
3.465e+2, 3.069e-5
3.466e+2, 3.067e-5
3.467e+2, 3.068e-5
3.468e+2, 3.068e-5
3.469e+2, 3.068e-5
3.470e+2, 3.067e-5
3.471e+2, 3.067e-5
3.472e+2, 3.067e-5
3.473e+2, 3.066e-5
3.474e+2, 3.065e-5
3.475e+2, 3.065e-5
3.476e+2, 3.065e-5
3.477e+2, 3.064e-5
3.478e+2, 3.064e-5
3.479e+2, 3.063e-5
3.480e+2, 3.063e-5
3.481e+2, 3.063e-5
3.482e+2, 3.062e-5
3.483e+2, 3.062e-5
3.484e+2, 3.062e-5
3.485e+2, 3.061e-5
3.486e+2, 3.061e-5
3.487e+2, 3.061e-5
3.488e+2, 3.060e-5
3.489e+2, 3.059e-5
3.490e+2, 3.059e-5
3.491e+2, 3.059e-5
3.492e+2, 3.058e-5
3.493e+2, 3.058e-5
3.494e+2, 3.058e-5
3.495e+2, 3.057e-5
3.496e+2, 3.058e-5
3.497e+2, 3.057e-5
3.498e+2, 3.056e-5
3.499e+2, 3.056e-5
3.500e+2, 3.055e-5
3.501e+2, 3.055e-5
3.502e+2, 3.055e-5
3.503e+2, 3.055e-5
3.504e+2, 3.055e-5
3.505e+2, 4.134e-5
3.506e+2, 4.132e-5
3.507e+2, 4.130e-5
3.508e+2, 4.127e-5
3.509e+2, 4.125e-5
3.510e+2, 4.123e-5
3.511e+2, 4.120e-5
3.512e+2, 4.117e-5
3.513e+2, 4.116e-5
3.514e+2, 4.113e-5
3.515e+2, 4.110e-5
3.516e+2, 4.108e-5
3.517e+2, 4.106e-5
3.518e+2, 4.104e-5
3.519e+2, 4.102e-5
3.520e+2, 4.100e-5
3.521e+2, 4.097e-5
3.522e+2, 4.096e-5
3.523e+2, 4.093e-5
3.524e+2, 4.092e-5
3.525e+2, 4.090e-5
3.526e+2, 4.087e-5
3.527e+2, 4.086e-5
3.528e+2, 4.083e-5
3.529e+2, 4.081e-5
3.530e+2, 4.080e-5
3.531e+2, 4.077e-5
3.532e+2, 4.075e-5
3.533e+2, 4.074e-5
3.534e+2, 4.072e-5
3.535e+2, 4.070e-5
3.536e+2, 4.068e-5
3.537e+2, 4.068e-5
3.538e+2, 4.065e-5
3.539e+2, 4.064e-5
3.540e+2, 4.062e-5
3.541e+2, 4.061e-5
3.542e+2, 4.059e-5
3.543e+2, 4.057e-5
3.544e+2, 4.056e-5
3.545e+2, 4.054e-5
3.546e+2, 4.052e-5
3.547e+2, 4.051e-5
3.548e+2, 4.049e-5
3.549e+2, 4.047e-5
3.550e+2, 4.046e-5
3.551e+2, 4.045e-5
3.552e+2, 4.043e-5
3.553e+2, 4.041e-5
3.554e+2, 4.040e-5
3.555e+2, 4.038e-5
3.556e+2, 4.037e-5
3.557e+2, 4.035e-5
3.558e+2, 4.034e-5
3.559e+2, 4.032e-5
3.560e+2, 4.031e-5
3.561e+2, 4.029e-5
3.562e+2, 4.028e-5
3.563e+2, 4.027e-5
3.564e+2, 4.025e-5
3.565e+2, 4.024e-5
3.566e+2, 4.023e-5
3.567e+2, 4.021e-5
3.568e+2, 4.020e-5
3.569e+2, 4.018e-5
3.570e+2, 4.017e-5
3.571e+2, 4.015e-5
3.572e+2, 4.013e-5
3.573e+2, 4.012e-5
3.574e+2, 4.012e-5
3.575e+2, 4.010e-5
3.576e+2, 4.008e-5
3.577e+2, 4.007e-5
3.578e+2, 4.006e-5
3.579e+2, 4.004e-5
3.580e+2, 4.003e-5
3.581e+2, 4.002e-5
3.582e+2, 4.001e-5
3.583e+2, 3.999e-5
3.584e+2, 3.998e-5
3.585e+2, 3.997e-5
3.586e+2, 3.996e-5
3.587e+2, 3.994e-5
3.588e+2, 3.994e-5
3.589e+2, 3.993e-5
3.590e+2, 3.991e-5
3.591e+2, 3.990e-5
3.592e+2, 3.988e-5
3.593e+2, 3.987e-5
3.594e+2, 3.986e-5
3.595e+2, 3.984e-5
3.596e+2, 3.984e-5
3.597e+2, 3.982e-5
3.598e+2, 3.981e-5
3.599e+2, 3.981e-5
3.600e+2, 3.979e-5
3.601e+2, 3.978e-5
3.602e+2, 3.977e-5
3.603e+2, 3.976e-5
3.604e+2, 3.974e-5
3.605e+2, 3.973e-5
3.606e+2, 3.972e-5
3.607e+2, 3.971e-5
3.608e+2, 3.970e-5
3.609e+2, 3.968e-5
3.610e+2, 3.968e-5
3.611e+2, 3.967e-5
3.612e+2, 3.966e-5
3.613e+2, 3.964e-5
