0.738	181.8e-6
0.739	184.8e-6
0.74	187.9e-6
0.741	191e-6
0.742	194.2e-6
0.743	197.4e-6
0.744	200.6e-6
0.745	203.9e-6
0.746	207.2e-6
0.747	210.5e-6
0.748	213.9e-6
0.749	217.3e-6
0.75	220.8e-6
0.751	224.2e-6
0.752	227.8e-6
0.753	231.3e-6
0.754	234.9e-6
0.755	238.5e-6
0.756	242.2e-6
0.757	245.9e-6
0.758	249.5e-6
0.759	253.3e-6
0.76	257e-6
0.761	260.8e-6
0.762	264.6e-6
0.763	268.5e-6
0.764	272.3e-6
0.765	276.3e-6
0.766	280.2e-6
0.767	284.3e-6
0.768	288.3e-6
0.769	292.4e-6
0.77	296.5e-6
0.771	300.7e-6
0.772	304.8e-6
0.773	309e-6
0.774	313.2e-6
0.775	317.4e-6
0.776	321.8e-6
0.777	326.1e-6
0.778	330.4e-6
0.779	334.7e-6
0.78	339.1e-6
0.781	343.5e-6
0.782	348e-6
0.783	352.4e-6
0.784	356.9e-6
0.785	361.4e-6
0.786	366e-6
0.787	370.6e-6
0.788	375.2e-6
0.789	379.9e-6
0.79	384.5e-6
0.791	389.2e-6
0.792	393.8e-6
0.793	398.5e-6
0.794	403.3e-6
0.795	408e-6
0.796	412.8e-6
0.797	417.6e-6
0.798	422.5e-6
0.799	427.3e-6
0.8	431.3e-6
0.799	428.3e-6
0.798	421.4e-6
0.797	414.3e-6
0.796	407.4e-6
0.795	400.7e-6
0.794	394.2e-6
0.793	387.8e-6
0.792	381.5e-6
0.791	375.2e-6
0.79	369e-6
0.789	362.9e-6
0.788	356.9e-6
0.787	350.9e-6
0.786	344.9e-6
0.785	339e-6
0.784	333.1e-6
0.783	327.5e-6
0.782	321.8e-6
0.781	316.2e-6
0.78	310.6e-6
0.779	305.1e-6
0.778	299.7e-6
0.777	294.4e-6
0.776	289e-6
0.775	283.7e-6
0.774	278.5e-6
0.773	273.3e-6
0.772	268.2e-6
0.771	263.2e-6
0.77	258.2e-6
0.769	253.2e-6
0.768	248.3e-6
0.767	243.5e-6
0.766	238.7e-6
0.765	234e-6
0.764	229.3e-6
0.763	224.7e-6
0.762	220.1e-6
0.761	215.6e-6
0.76	211.1e-6
0.759	206.7e-6
0.758	202.4e-6
0.757	198.1e-6
0.756	193.8e-6
0.755	189.6e-6
0.754	185.5e-6
0.753	181.4e-6
0.752	177.3e-6
0.751	173.3e-6
0.75	169.4e-6
0.749	165.5e-6
0.748	161.7e-6
0.747	157.9e-6
0.746	154.2e-6
0.745	150.5e-6
0.744	146.9e-6
0.743	143.3e-6
0.742	139.8e-6
0.741	136.3e-6
0.74	132.9e-6
0.739	129.5e-6
0.738	126.3e-6
0.737	123e-6
0.736	119.8e-6
0.735	116.6e-6
0.734	113.5e-6
0.733	110.5e-6
0.732	107.4e-6
0.731	104.5e-6
0.73	101.6e-6
0.729	98.71e-6
0.728	95.91e-6
0.727	93.16e-6
0.726	90.44e-6
0.725	87.78e-6
0.724	85.19e-6
0.723	82.62e-6
0.722	80.12e-6
0.721	77.65e-6
0.72	75.24e-6
0.719	72.88e-6
0.718	70.56e-6
0.717	68.26e-6
0.716	66e-6
0.715	63.82e-6
0.714	61.71e-6
0.713	59.62e-6
0.712	57.57e-6
0.711	55.59e-6
0.71	53.61e-6
0.709	51.7e-6
0.708	49.85e-6
0.707	48.04e-6
0.706	46.26e-6
0.705	44.53e-6
0.704	42.82e-6
0.703	41.17e-6
0.702	39.56e-6
0.701	37.99e-6
0.7	36.45e-6
0.699	34.95e-6
0.698	33.48e-6
0.697	32.06e-6
0.696	30.65e-6
0.695	29.28e-6
0.694	27.96e-6
0.693	26.66e-6
0.692	25.42e-6
0.691	24.19e-6
0.69	22.99e-6
0.689	21.85e-6
0.688	20.71e-6
0.687	19.62e-6
0.686	18.56e-6
0.685	17.51e-6
0.684	16.49e-6
0.683	15.5e-6
0.682	14.54e-6
0.681	13.62e-6
0.68	12.7e-6
0.679	11.82e-6
0.678	10.96e-6
0.677	10.11e-6
0.676	9.318e-6
0.675	8.528e-6
0.674	7.759e-6
0.673	7.018e-6
0.672	6.289e-6
0.671	5.576e-6
0.67	4.894e-6
0.669	4.222e-6
0.668	3.575e-6
0.667	2.951e-6
0.666	2.337e-6
0.665	1.734e-6
0.664	1.15e-6
0.663	0.5932e-6
0.662	0.0480e-65
0.661	-0.489e-67
0.66	-0.9967e-6
0.659	-1.511e-6
0.658	-2.005e-6
0.657	-2.462e-6
0.656	-2.929e-6
0.655	-3.379e-6
0.654	-3.816e-6
0.653	-4.253e-6
0.652	-4.673e-6
0.651	-5.075e-6
0.65	-5.466e-6
0.649	-5.851e-6
0.648	-6.229e-6
0.647	-6.582e-6
0.646	-6.943e-6
0.645	-7.304e-6
0.644	-7.63e-6
0.643	-7.964e-6
0.642	-8.29e-6
0.641	-8.6e-6
0.64	-8.914e-6
0.639	-9.213e-6
0.638	-9.501e-6
0.637	-9.791e-6
0.636	-10.06e-6
0.635	-10.32e-6
0.634	-10.59e-6
0.633	-10.85e-6
0.632	-11.11e-6
0.631	-11.35e-6
0.63	-11.58e-6
0.629	-11.82e-6
0.628	-12.03e-6
0.627	-12.26e-6
0.626	-12.49e-6
0.625	-12.7e-6
0.624	-12.91e-6
0.623	-13.1e-6
0.622	-13.3e-6
0.621	-13.5e-6
0.62	-13.69e-6
0.619	-13.87e-6
0.618	-14.05e-6
0.617	-14.22e-6
0.616	-14.39e-6
0.615	-14.55e-6
0.614	-14.75e-6
0.613	-14.92e-6
0.612	-15.06e-6
0.611	-15.2e-6
0.61	-15.34e-6
0.609	-15.47e-6
0.608	-15.61e-6
0.607	-15.75e-6
0.606	-15.87e-6
0.605	-16e-6
0.604	-16.11e-6
0.603	-16.23e-6
0.602	-16.34e-6
0.601	-16.45e-6
0.6	-16.56e-6
0.599	-16.65e-6
0.598	-16.74e-6
0.597	-16.83e-6
0.596	-16.91e-6
0.595	-17e-6
0.594	-17.08e-6
0.593	-17.14e-6
0.592	-17.22e-6
0.591	-17.27e-6
0.59	-17.33e-6
0.589	-17.39e-6
0.588	-17.44e-6
0.587	-17.49e-6
0.586	-17.53e-6
0.585	-17.55e-6
0.584	-17.6e-6
0.583	-17.62e-6
0.582	-17.65e-6
0.581	-17.69e-6
0.58	-17.69e-6
0.579	-17.7e-6
0.578	-17.71e-6
0.577	-17.71e-6
0.576	-17.73e-6
0.575	-17.74e-6
0.574	-17.73e-6
0.573	-17.72e-6
0.572	-17.7e-6
0.571	-17.69e-6
0.57	-17.68e-6
0.569	-17.67e-6
0.568	-17.65e-6
0.567	-17.61e-6
0.566	-17.59e-6
0.565	-17.57e-6
0.564	-17.53e-6
0.563	-17.51e-6
0.562	-17.49e-6
0.561	-17.43e-6
0.56	-17.39e-6
0.559	-17.34e-6
0.558	-17.29e-6
0.557	-17.25e-6
0.556	-17.2e-6
0.555	-17.15e-6
0.554	-17.1e-6
0.553	-17.05e-6
0.552	-16.99e-6
0.551	-16.94e-6
0.55	-16.9e-6
0.549	-16.85e-6
0.548	-16.77e-6
0.547	-16.71e-6
0.546	-16.65e-6
0.545	-16.59e-6
0.544	-16.54e-6
0.543	-16.48e-6
0.542	-16.42e-6
0.541	-16.36e-6
0.54	-16.28e-6
0.539	-16.22e-6
0.538	-16.17e-6
0.537	-16.1e-6
0.536	-16.05e-6
0.535	-15.98e-6
0.534	-15.92e-6
0.533	-15.87e-6
0.532	-15.79e-6
0.531	-15.74e-6
0.53	-15.69e-6
0.529	-15.62e-6
0.528	-15.56e-6
0.527	-15.5e-6
0.526	-15.43e-6
0.525	-15.38e-6
0.524	-15.33e-6
0.523	-15.27e-6
0.522	-15.2e-6
0.521	-15.14e-6
0.52	-15.09e-6
0.519	-15.03e-6
0.518	-14.97e-6
0.517	-14.92e-6
0.516	-14.84e-6
0.515	-14.79e-6
0.514	-14.74e-6
0.513	-14.67e-6
0.512	-14.65e-6
0.511	-14.61e-6
0.51	-14.54e-6
0.509	-14.48e-6
0.508	-14.42e-6
0.507	-14.36e-6
0.506	-14.31e-6
0.505	-14.27e-6
0.504	-14.22e-6
